citation_id,citation_context,section,citation_intent
38296,"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği [20] , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38297,"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği  , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı [23] ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı   görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38298,"Klasik duygu analizi kullanarak yapılan çalışma ve uygulamaların; metin analizinde yeterli derinliğe inemediği  , ince taneli duygu analizi gerçekleştirebilecek kapasiteye sahip olmadığı   ve bütün bir metnin içerisindeki baskın duygu sınıfını belirlemek üzerine odaklandığı [1] görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38299,"Ayrıca bir ürün ya da hizmetin farklılaştığı esas noktaları belirlemede klasik duygu analizi türlerinin yeterli olmadığı savı üzerinde görüş birliği sağlandığı görülmektedir [15] ,  .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38300,"Ayrıca bir ürün ya da hizmetin farklılaştığı esas noktaları belirlemede klasik duygu analizi türlerinin yeterli olmadığı savı üzerinde görüş birliği sağlandığı görülmektedir  , [24] .",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38301,"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi [25] ve hedef tarama   konularıyla başlamıştır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),basis
38302,"Hedef tabanlı duygu analizine temel teşkil eden çalışmalar, hedef derecelemesi   ve hedef tarama [26] konularıyla başlamıştır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),basis
38303,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere [27] , filmlere  , otellere  ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38304,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere [28] , otellere  ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38305,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere [14] ,   ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38306,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere  , [29] ve restoranlara   yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38307,"Hedef tabanlı duygu analizine yapılan devam çalışmalarının; elektronik ürünlere  , filmlere  , otellere  ,   ve restoranlara [30] yönelik yorumları kapsayacak şekilde geliştirildiği görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38308,"Blinov ve Kotelnikov [31] , dizüstü bilgisayar ile restoranlara ilişkin İngilizce yorumlardan oluşturulan iki farklı veri seti üzerinde çalışmışlardır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38309,"Literatürde çeşitli dillerde hazırlanan veri setleri üzerinde yapılmış çalışmalar bulunmaktadır [18, .",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38310,Literatürde çeşitli dillerde hazırlanan veri setleri üzerinde yapılmış çalışmalar bulunmaktadır 32] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38311,Ayrıca LSTM tabanlı farklı kelime temsil yöntemlerini kullanan çalışmada bulunmaktadır [16] .,LİTERATÜR TARAMASI (LITERATURE REVIEW),background
38312,"Farklı dillerle birlikte Türkçe veri setinin de birlikte konu edinildiği bir çalışmada Pontiki vd. [33] , SemEval-2016 yarışmasının 5 numaralı görevini yerine getirmek için çok katılımlı bir hedef tabanlı duygu analizi çalışması yürütmüşlerdir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38313,"Kama vd. [34] , online arama motorunu kullanarak frekans tabanlı nitelik çıkarma performansını artıracak denetimsiz bir model kullanarak hedef tabanlı duygu analizi gerçekleştirmişlerdir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38314,"ABSA 2016 yarışmasında sunulan Türkçe restoran veri setinin kullanıldığı bir çalışmada Çetin ve Eryiğit [1] ; hedef kategori belirleme, hedef terim belirleme, hedef kategoriyle terimi aynı anda belirleme ve duygu sınıfı belirleme şeklinde yarışmaya açılan dört görevi gerçekleştirmeyi amaçlamışlardır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38315,"İstatistiksel, linguistik ve kural tabanlı yaklaşımları (gizli dirichlet ataması ""LDA"", c-değeri, WSBFE) bir arada kullandıkları çalışmalarında Bayraktar vd. [35] , ABSA 2016'da yayınlanan restoran verilerini kullanmışlardır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38316,"Özyurt ve Akçayol [36] , yapmış oldukları çalışmalarında ürünlere ilişkin hedef terimlerin çıkarılmasında ve ürün terimlerinin çıkarılmasında hedef tabanlı duygu analizi kullanmışlardır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38317,"Salur ve Aydın [37] , Güneydoğu'daki turistik merkezlere ilişkin ziyaretçi yorumlarına hedef tabanlı duygu analizi uygulamışlardır.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38318,"Salur vd. [15] , ABSA 2016 yarışmasında sunulan Türkçe restoran yorumlarını kullandıkları çalışmalarında yorumlarından hedef terimlerini çıkarmak için istatistiksel (TF-IDF), konu modelleme (LDA ve NMF) ve kuraltabanlı denetimsiz yöntemleri bir arada kullanan bir sınıflandırma yaklaşımı önerilmiştir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),discuss
38319,Veri setinde en çok geçen hedef terimler [15] (Most common target terms in the dataset),YÖNTEM (METHOD),basis
38320,"Bu hipotez önerilirken daha önce aynı veri seti üzerinde yapılan hedef terim tespiti çalışmalarında önerilen modeller incelenmiştir [1, .",YÖNTEM (METHOD),basis
38321,Bu hipotez önerilirken daha önce aynı veri seti üzerinde yapılan hedef terim tespiti çalışmalarında önerilen modeller incelenmiştir 37] .,YÖNTEM (METHOD),basis
38322,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler [1, ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.",YÖNTEM (METHOD),discuss
38323,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler [33] ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.",YÖNTEM (METHOD),discuss
38324,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler [34] ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.",YÖNTEM (METHOD),discuss
38325,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler [35] ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler   önerilmiştir.",YÖNTEM (METHOD),discuss
38326,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler   ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler [15, önerilmiştir.",YÖNTEM (METHOD),discuss
38327,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler   ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler 36, önerilmiştir.",YÖNTEM (METHOD),discuss
38328,"</text> <Opinions> <Opinion target=""servis"" category=""SERVICE#GENERAL"" polarity=""negative"" from=""24"" to=""30"" /> <Opinion target=""Manzara"" category=""AMBIENCE#GENERAL"" polarity=""positive"" from=""0"" to=""7"" /> </Opinions> </sentence>    Hedef terim tespit edilmesi için literatürde farklı yöntemler   ve farklı yöntemlerin birlikte kullanıldığı ensemble yöntemler 37] önerilmiştir.",YÖNTEM (METHOD),discuss
43545,1956 yılında İngiltere'de düzenlenen Dartmouth Konferansı'nda ilk defa adı geçen yapay zekâ kavramı gerçek anlamda 1997 yılında IBM (International Business Machines) tarafından üretilen Deep Blue adlı bilgisayarın dünyada satranç oyununda en iyi olduğu bilinen Garry Kasparov'a galip gelmesi ile hayatımıza girmiştir (Buchanan 2005) .,Giriş,background
43546,"Derin öğrenme ise tek katmanlı ve çok katmanlı yapay sinir ağlarından sonra geliştirilen, yapay sinir ağları ile oluşturulmuş bir makine öğrenmesi alt türüdür (Habek 2022) .",Giriş,background
43547,Derin kelimesi artan katman sayısını ve dolayısıyla ağ yapısının derinleşmesini ifade eder; klasik yapay sinir ağlarından farklı olarak derin sinir ağları yüzlerce katmandan oluşabilir (Özçelik 2021) .,Giriş,background
43548,Kullanım amacı ise insan müdahalesini minimum seviyede tutarak eğitimli otomatik modeller geliştirebilmektir (Mascarenhas ve Agarwal 2021) .,Giriş,background
43549,"CNN, klasik yapay sinir ağından farklı olarak ağ ve nöronları dağıtmak yerine görüntünün özelliklerini çıkarmayı hedefler ve bu sebeple filtreler kullanır (Simonyan ve Zisserman 2014) .",Giriş,background
43550,"Temel olarak CNN mimarisi girdi, konvolüsyon, havuzlama katmanları ile tam bağlı katman ve çıktı katmanından oluşmaktadır (Doğan ve Türkoğlu 2019) .",Giriş,background
43551,Çalışmada kullanılan veri setine benzer disiplinlerdeki sınıflandırma çalışmalarına bakıldığında ilk çalışmada Gulzar (2023) farklı meyve çeşitlerinin sınıflandırılması için MobileNetV2 mimarisine dayalı TL-MobileNetV2 adlı yeni bir derin öğrenme yaklaşımı önermiştir.,Giriş,discuss
43552,Fruits 360 veri seti kullanılarak gerçekleştirilen başka bir çalışmada Hemalatha vd. (2022) Bu çalışmada VGG16 ve ResNet50 olmak üzere iki çeşit derin transfer öğrenme yöntemi kullanılarak bir sınıflandırma çalışması yapılmıştır.,Giriş,discuss
43553,"Son olarak veri seti oluşturulurken Google ve Bing görselleri ile Fruit360, Kaggle ve Sriram RK gibi farklı platformlardan yararlanılmıştır (Mukhiddinov vd. 2022 .",Materyal ve Metot,basis
43554,"Son olarak veri seti oluşturulurken Google ve Bing görselleri ile Fruit360, Kaggle ve Sriram RK gibi farklı platformlardan yararlanılmıştır (Glorot ve ark. 2011) .",Materyal ve Metot,basis
43555,"Basitlik, hesaplama açısından uygunluk ve sınırlı gruplara ait diğer aktivasyon fonksiyonlarına kıyasla hızlı yakınsama yeteneği sayesinde bu fonksiyon derin sinir ağlarında yaygın bir şekilde kullanılmaktadır (Dubey ve ark. 2022) .",Materyal ve Metot,background
43556,Özellikle çok katmanlı ağ yapıları gerektiren görüntü sınıflandırma problemlerinde gradyan kaybolması ve gradyan patlaması sorunlarının önüne geçtiği için ReLu tercih edilmektedir (Hao ve ark. 2020) .,Materyal ve Metot,background
43557,"Model derleme aşamasında çok sınıflı veri seti ile çalışıldığından, etiketler ve tahminler arasındaki çapraz entropi kaybını hesaplayan ""categorical_crossentropy"" kayıp fonksiyonu kullanılmıştır (Keras, 2023) .",Materyal ve Metot,basis
43558,"Oluşturulan modeller ile sınıflandırma doğruluğu, duyarlılık, geri çağırma ve f1 ölçütü metrikleri için sonuçlar alınmış, alınan sonuçlar Friedman testi (Friedman 1940 ) ve Nemenyi post-hoc testi  ) kullanılarak istatistiksel olarak karşılaştırılmıştır.",Materyal ve Metot,other
43559,"Oluşturulan modeller ile sınıflandırma doğruluğu, duyarlılık, geri çağırma ve f1 ölçütü metrikleri için sonuçlar alınmış, alınan sonuçlar Friedman testi ve Nemenyi post-hoc testi (Nemenyi 1963 ) kullanılarak istatistiksel olarak karşılaştırılmıştır.",Materyal ve Metot,other
43560,Nemenyi ise oluşturulan modellerin birbirinden farklı olup olmadığını ölçen post-hoc istatistiksel bir testtir (Memiş vd. 2022) .,Materyal ve Metot,background
44776,"Torbalama (Bagging) ve rastgele öznitelik seçimine dayalı olarak, karar ağacı sayısı (temel sınıflandırıcılar) oluşturulur ve sınıflandırma için çoğunluk oylaması yapılır [17] .",Tahmin Modelleri,other
39591,DU verilerinin yorumlanmasında teknolojik gelişmelere de bağlı olarak pek çok sayısal ve grafiksel yöntem [1] uygulanmıştır.,Giriş,background
39592,DU verilerinin yorumlanmasında teknolojik gelişmelere de bağlı olarak pek çok sayısal ve grafiksel yöntem [2] uygulanmıştır.,Giriş,background
39593,DU verilerinin yorumlanmasında teknolojik gelişmelere de bağlı olarak pek çok sayısal ve grafiksel yöntem [3] uygulanmıştır.,Giriş,background
39594,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [4] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39595,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [5] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39596,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [6] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39597,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [7] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39598,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [8] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39599,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [9] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
39600,"Bunların başında doğrusal olmayan ters çözüm yöntemleri ve metasezgisel yaklaşımlar gibi optimizasyon yöntemleri olmak üzere [10] , Fourier, Hilbert ve dalgacık analizleri  , tomografik yaklaşımlar  , yapay sinir ağları  , ve Euler dekonvolüsyonu   gibi analitik yöntemler sayılabilir.",Giriş,background
